,error
190,1.1513888888888888
191,7.842431063590321
192,1.6158940397350994
193,1.1383056284631088
194,4.0245148995149
195,20.210526315789473
196,53.21311475409836
197,166.6031746031746
198,1.6957869593942165
199,8.666666666666666
200,3.5785714285714287
201,8.120234604105573
202,2.4409642794298785
203,15.546762589928058
204,10.4
205,8.403041825095057
206,7.498054474708171
207,7.371153846153846
208,9.561649782923299
209,2.225225225225225
210,2.6076854334226987
211,6.333333333333333
212,26.022562449637388
213,9.14127861089187
214,18.82608695652174
215,109.42105263157895
216,40.41104294478528
217,3.0
218,42.165333333333336
219,15.208333333333334
220,8.737113402061855
221,23.36697247706422
222,2.233132357163365
223,1.2950706652878319
224,4.117647058823529
225,23.66896052155016
226,10.667506297229219
227,248.5
228,2.334848484848485
229,1.4930413281525963
230,14.024390243902438
231,26.984916095782793
232,1.282758620689655
233,4.923611111111111
234,1.1
235,16.047197640117993
236,13.392459239130435
237,8.958461538461538
238,2.4245852187028656
239,3.098526315789474
240,19.653335223965254
241,1.1962053038146054
242,2.784313725490196
243,5.448164534258042
244,10.097346349511893
245,11.91548381119529
246,1.9389880952380953
247,5.721212121212122
248,45.81308411214953
249,2.656716417910448
250,22.08490566037736
251,56.38562091503268
252,1.0
253,16.964285714285715
254,1.1537094940306993
255,87.12389380530973
256,1.0931344963421497
257,42.27190332326284
258,16.372093023255815
259,1.0606060606060606
260,10.797803239385576
261,23.00876740587932
262,7.771043771043771
263,16.153331850475606
264,1.2457483838886125
265,1.0284258880247419
266,6.0
267,149.0
268,2.895466290815128
269,1.5847654159481477
270,14.063157894736841
271,1.834825563445508
272,77.12711864406779
273,5.4459691252144085
274,31.89557762714322
275,1.4270833333333333
276,2.8475737235915495
277,58.886792452830186
278,59.01954397394137
279,20.119673386067873
280,16.53102805914542
281,1.2
282,402.5733333333333
283,9.289473684210526
284,7.508831908831909
285,2.829683698296837
286,205.23456790123456
287,3507.0
288,12.785714285714286
289,1.0377026738670125
290,199.43
291,9.098995695839312
292,1.5871587775634326
293,1.511111111111111
294,1.778669323301967
295,322.8296296296296
296,1.882636655948553
297,1.020746887966805
298,149.23125
299,1.2355698301202214
300,1.4047619047619047
301,2.7
302,7.4751985150046405
303,43.737117903930134
304,10.080213903743315
305,27.442082890541975
306,4.8184645459392215
307,2.589370345294516
308,53.26470588235294
309,1.815686274509804
310,254.40740740740742
311,93.80382775119617
312,62.656488549618324
313,340.275
314,7.270413573700955
315,3.3698630136986303
316,1.1703559676936883
317,1.3417502330980153
318,1.5432353292697503
319,3.0843091334894615
320,3.4444444444444446
321,4.5476190476190474
322,1.1025614108754986
323,21.024367900329793
324,322.875
325,10.188235294117646
326,25.0
327,1.0309278350515463
328,239.26600985221674
329,1.2113821138211383
330,40.745049504950494
331,13.542372881355933
332,3.480798654337765
333,2.5
334,10.665928758301469
335,4.305595349858834
336,3.583291394061399
337,10.612437062708429
338,1.544641141637837
339,552.4615384615385
340,19.570382323733863
341,17.29551451187335
342,98.13823529411765
343,18.703703703703702
344,4.635564570655848
345,16.51413881748072
346,1.82507467847435
347,4.810344827586207
348,1.0077473182359953
349,5.133221221471029
350,11.31123595505618
351,12.474118147046324
352,1.4423076923076923
353,178.93333333333334
354,3.431781701444623
355,8.936046511627907
356,1.4
357,70.34558823529412
