,error
9174,13.329411764705883
9175,3.3356399837377952
9176,1.3647900402379889
9177,1.1680916999615427
9178,1.560157698678035
9179,1.7369449874336778
9180,1.1652586375921568
9181,10.071847429063817
9182,6.655777491386958
9183,6.442200180342651
9184,17.39942212438085
9185,35.250871080139376
9186,1.035937304283661
9187,1.1910940232623244
9188,11.266934849857291
9189,1.4090998871804143
9190,1.1755835466457156
9191,14.254166512160653
9192,3.281862745098039
9193,8.637092619554261
9194,1.0772971028149467
9195,1.1104890106617429
9196,1.6725921972061792
9197,1.1897118299962366
9198,6086.0
9199,20.973084886128365
9200,16.231879617335647
9201,1.0794205726520048
9202,5.24526160513459
9203,17.11392405063291
9204,2.059316833708325
9205,6.085031000885739
9206,1.0687344556186702
9207,1.0148462749231173
9208,1.142848387907313
9209,4.4108619973811125
9210,16.861306054478412
9211,5.224863545829327
9212,1.4390537666114587
9213,1.6476321409186176
9214,1.2899905414714357
9215,3.0
9216,2.796078431372549
9217,8.0
9218,1.1679328101795303
9219,9.489477858782234
9220,6.192778457772338
9221,140.66666666666666
9222,3.3345454545454545
9223,1.0843917353596058
9224,1.5900174520069807
9225,1.0972066186244542
9226,1.2112495940360128
9227,1.0881055949398764
9228,70.5177627118644
9229,3.325107288424352
9230,5.777418315018315
9231,8.776960784313726
9232,6.99105909127855
9233,1.3562962962962963
9234,3.001870008734602
9235,709.8846153846154
9236,1.100668709336875
9237,1.0957575197706375
9238,1.031038827167564
9239,1.5474612091544588
9240,4.703075882714111
9241,1.221524796264699
9242,1.0369470618377419
9243,1.1699716713881019
9244,2.0833333333333335
9245,4.619607604701692
9246,1.214749661078744
9247,3.9989325505370603
9248,1.032709673410445
9249,1.1704790673823595
9250,3.0170178282009723
9251,2.107898448519041
9252,1.75
9253,5.629436753497411
9254,1.537741277907283
9255,40.69712601326455
9256,1.6735986510926188
9257,1.142121992606899
9258,1.2351287388846857
9259,26.62363540010599
9260,2.203731509287065
9261,4.521739130434782
9262,1.1111111111111112
9263,17.061363636363637
9264,3.008846116457665
9265,1.096022597178435
9266,1.7724671827667453
9267,1.293965963016373
9268,4.061502289320629
9269,3.4483454398708635
9270,31.735869362750172
9271,1.1729112697280044
9272,1.1434454963284284
9273,3.8428192219534933
9274,10.062786409972077
9275,1.0457829444376752
9276,1.433054527932597
9277,11.119047619047619
9278,1.302703481832162
9279,1.537349218526314
9280,6.68855387253501
9281,1.1237920126696157
9282,7.212194148188723
9283,6.333333333333333
9284,3.3592526975869355
9285,3.5106113284079385
9286,1.0061689007281474
9287,2.1974199602771534
9288,1.309631867056623
9289,45.13837343843779
9290,2.8838962356967897
9291,2.8473149754080436
9292,1.290177526756313
9293,1.1947807868872662
9294,2.5228415056405673
9295,3.1599295045516076
9296,2.0093388570816137
9297,1.3550319041113368
9298,17.12104743083004
9299,6.0
9300,87.0169304669659
9301,1.3491525423728814
9302,49.348774656306034
9303,1.028453359734837
9304,1.045665869596152
9305,1.0998349983731748
9306,5.483491999189791
9307,1.8083240014930944
9308,1.029720727645401
9309,1.8046476856336604
9310,1.0606746612441136
9311,1.8411523209792005
9312,6.355155479894503
9313,9.903781554528221
9314,8.253321374516508
9315,1.7143126420806167
9316,1.0555911487851757
9317,1.0622582994796164
9318,1.2740703239549618
9319,1.1935438792621575
9320,3.5989754928392856
9321,1.4898863555142592
9322,1.726380687283602
9323,11.030176026823135
9324,1.286105155418491
9325,3.6947762584930275
9326,4.334821428571429
9327,1.533896708560971
9328,4.56
9329,2268.5454545454545
9330,2.691481197237145
9331,2.0
9332,1.5774053279866342
9333,1.7552025278882122
9334,5.341256938175313
9335,1.7586891547092596
9336,1.052648149091404
9337,1.0381644943344035
9338,1.1043842286875338
9339,1.9127969463533407
9340,5.0537535816618915
9341,1.2471007523901114
9342,1.1336582146754994
9343,1.1897245037999333
9344,3.232723786042052
9345,249.0
9346,1.1132999898394682
9347,1.7393873284246886
9348,1.1624139948559302
9349,189.8296507483963
9350,3.2655390820715624
9351,1.1042764254585165
9352,8.049389676641455
9353,4.064847855324181
9354,2.9933243978970556
9355,1.6803819700425857
9356,2.490067534220023
9357,1.9566825705991306
9358,8.897320095190883
9359,1.0035764392937951
9360,1.1271635660634105
9361,1.7081419513096794
9362,1.159227315935915
9363,3.24373241400289
9364,18.416666666666668
9365,1.0652476551076655
9366,1.975575203947047
9367,3.1975499385424606
9368,4.093224724258418
9369,1.1393819855358316
9370,1.5700955690271226
9371,1.4411644116441165
9372,1.3395762600580503
9373,9.802991958679184
9374,1.1281898139260398
9375,1.2211570246991825
9376,3.5884724704151325
9377,3.426265195771389
9378,6.333333333333333
9379,3.015211832010756
9380,1.894096122051277
9381,1.2982950680746201
9382,1.251241931305642
9383,5.493331913373275
9384,1.0808102798088548
9385,1.4947368421052631
9386,3.418626034414817
9387,1.1554279265578558
9388,1.495503178787409
9389,3.63277628523646
9390,1.1137296247001172
9391,1.617834546973857
9392,1.154424237719077
9393,1.14843801344339
9394,7.248695296780684
9395,10.560486211901306
9396,1.1547006347738438
9397,3.0186253016709346
9398,122.76050420168067
9399,13.75
9400,25.040344622697564
9401,1.3646288209606987
9402,1.0300906147654951
9403,1.073582419245344
9404,1.1041659736015248
9405,3.5388262220042503
9406,1.4942986784194308
9407,1.6872666943177106
9408,1.2650899082616158
9409,1.8502333136166897
9410,1.3620977605196183
9411,3.2521345271530433
9412,1.936757125423235
9413,25.52760736196319
9414,3.598135696835366
9415,1.183988575086123
9416,1.292109895155736
9417,7.213830315938942
9418,10.641478029294275
9419,1.4319714221924538
9420,13.932432432432432
9421,46.825
9422,2.7124631656673253
9423,8.16001681501654
9424,1.6529879145437534
9425,2.247735507246377
9426,24.0
9427,1.2744943722223687
9428,2.1900958949692955
9429,1.5112744681257482
9430,1.1822849807445444
9431,1.0106840204291814
9432,1.4529164792322686
9433,168.22680412371133
9434,2.1107855616129108
9435,3.176694328116851
9436,1.1193663699446275
9437,7.445672265554574
9438,3.390324569762879
9439,1.7895128719101856
9440,3.631955844658117
9441,2.344273641264753
9442,899.4705882352941
9443,2.7916666666666665
9444,1.0826373813293055
9445,1.0675012773002723
9446,1.3618595432082528
9447,1.5327658906480968
9448,2.1743983621105856
9449,4.902909090909091
9450,292.0
9451,2.9524174561925167
9452,1.3802519025572755
9453,1.094094293810912
9454,1.526794120265338
9455,1.0754788199032437
9456,3.0
9457,1.8742016421239522
9458,1.094674778326744
9459,1.0382894438700168
9460,1.2634839123633124
9461,4.694513514263857
9462,14.741347905282332
9463,1.7807531184360295
9464,1.4207827307607206
9465,2.4161486577025415
9466,1.102729815915427
9467,3.237693864364418
9468,1.4087814807950265
9469,1.2877893636668434
9470,2.7997326779631786
9471,7.285714285714286
9472,2574.0
9473,1.305879845739133
9474,1.230997551075646
9475,1.803268337095917
9476,1.0628315563085906
9477,66.94607843137256
9478,1.4018198812173337
9479,1.0414245717554265
9480,2.4207397622192866
9481,2.193056731583404
9482,1.367301782421635
9483,1.0595500867801393
9484,1.056582890495963
9485,2.888888888888889
9486,3.074074074074074
9487,8.395993574892657
9488,1.0542208469193786
9489,1.4161551778407302
9490,38.750472968056464
9491,1.223766146878699
9492,26.75
9493,1.0218181818181817
9494,1.0266556444116457
9495,9.26164346376081
9496,1.7151637309609389
9497,9.01244151123371
9498,1.0943568969651325
9499,1.440578034682081
9500,1.004360497126036
9501,1.3073619680588329
9502,64.40118291979226
9503,10.0
9504,1.5066401020683933
9505,6.612787435975938
9506,1.1265982418261542
9507,1.8127387182182053
9508,162.29244314013206
9509,2.1296296296296298
9510,3.6709764099927638
9511,1.1223125
9512,9.933191935952891
9513,45.28679722046747
9514,2.839714995128036
9515,1.0019274972089052
9516,1.173018292682927
9517,1.3198249074051687
9518,1.28790038135346
9519,5.034155066679646
9520,8.988778054862843
9521,1.0456715356919486
9522,5.662550835415748
9523,1.4452925342761762
9524,118.0078125
9525,2.1333333333333333
9526,1.1052315352718354
9527,2.416534817489716
9528,1.6051823497244773
9529,1.2315884130015258
9530,1.3627252982868006
9531,1.1134606428409803
9532,2.1706279594135265
9533,1.1530926658001102
9534,3.1185598321276715
9535,22.25
9536,2.5213250369909224
9537,8.228589032655576
9538,1.4936292335169237
9539,1.5
9540,1.6242778256446828
9541,11.712001021029277
9542,2.414141414141414
9543,1.2759889604415824
9544,1.1133027346097932
9545,1.1024308225122408
9546,1.3851174257366288
9547,44.36997206996868
9548,1.0
9549,806.1538461538462
9550,6.5599390765159145
9551,1.3125519156150791
9552,4.1766503330457905
9553,1.0533187121706873
9554,2.388059701492537
9555,221.66666666666666
9556,4.17352603665912
9557,1.5880505200453838
9558,1.0910520105152752
9559,4.675520999157301
9560,5.923076923076923
9561,6.075892857142857
9562,5.731274035085201
9563,1.0631691296523642
9564,3.5456889601878965
9565,1.3958333333333333
9566,1.8016921540512947
9567,1.17416003092385
9568,1.1061609156275045
9569,1.2426421627380477
9570,1.2231836480954088
9571,1.5174583657265182
9572,1.0922539859208977
9573,56.83947453603798
9574,1.2885901689399935
9575,1.2810172394558448
9576,360.3888888888889
9577,3.27998213045149
9578,2.3868695038468437
9579,2.4417097939776022
9580,1.90747194680741
9581,3.129965397513484
9582,1.0602011321765308
9583,1.1666666666666667
9584,3.143543668422794
9585,1.8862840684677336
9586,1.1005392363833766
9587,1.1576807275979952
9588,1.1231569065926839
9589,3.3548134660829816
9590,26.638605643822622
9591,1.220199188838223
9592,20.594871794871796
9593,2.445401962587138
9594,11.175732912548792
9595,32.81480263157895
9596,5.418978564512064
9597,2.148025261212938
9598,2.65121525735012
9599,13.020833333333334
9600,2.473018066873346
9601,4.590055436366912
9602,1.236447019068308
9603,10.878992540950241
9604,2.0506937033084314
9605,1.0646192741045994
9606,23.11111111111111
9607,1.1593632090312267
9608,5.625
9609,1.0505707267735875
9610,7.958972468302206
9611,2.1461192017021014
9612,1.0121734478902393
9613,12.356252361163582
9614,5.478260869565218
9615,1.2473600801567655
9616,1.4064644657598044
9617,2.3046869806554544
9618,1.0215988132908524
9619,1.1919787195604368
9620,1.2441430332922319
9621,3.664759328838225
9622,1.1548048176304775
9623,25.45576686536096
9624,14.190279688216414
9625,1.1407617678472077
9626,1.1340245555927146
9627,2.103213072537675
9628,1.0802827695241313
9629,287.7
9630,4.116129032258065
9631,1.2
9632,1.2253521126760563
9633,5.646428283588104
9634,1.0866553270449977
9635,1.6968959457736144
9636,1.0118916041302415
9637,1.1659471893163589
9638,3.714710829344029
9639,1.369559450034136
9640,4.068567079067388
9641,1.132312423372809
9642,6.751789557854612
9643,1.220914933812869
9644,1.17520569707566
9645,5.211482461945732
9646,1.0319191823377363
9647,1.8193515704154002
9648,1.563813280760467
9649,1.4444444444444444
9650,1.3329104643130096
9651,21.80952380952381
9652,1.0453848057411532
9653,1.2290069048253707
9654,1.0876136866213262
9655,1.7014536993886182
9656,25.174081237911025
9657,2.03583843196708
9658,2892.0
9659,1.0014318927158232
9660,2.772332568120571
9661,1.181635297639381
9662,8.667674477198286
9663,1.1411360129833643
9664,1.024103702462724
9665,1.1140993964923651
9666,1.06280924686405
9667,1.3110322376102876
9668,2.2065217391304346
9669,2.626895603832166
9670,14.145205819493972
9671,15.229609326394984
9672,1.3858407067021317
9673,729.625
9674,102.86363636363636
9675,36.5
9676,1.311876445363089
9677,3.8257098862503094
9678,2.3017875465363584
9679,1.4946956197817645
9680,1.3601328955353946
9681,1.2001504596117414
9682,1.106403285515965
9683,3.306132548703956
9684,4.196987234042553
9685,2.0462363709401186
9686,1618.7630180658873
9687,2.5025906735751295
9688,5.6369958275382475
9689,5.444444444444445
9690,4.298022901038428
9691,14.084609868978553
9692,7.47777050397167
9693,20.466959209191497
9694,747.1428571428571
9695,1.0589305327683631
9696,1.1836033162235526
9697,2.4363636363636365
9698,41920.8
9699,5.465974367216872
9700,1.2933491910668102
9701,7.955363720892421
9702,1.6059235962183225
9703,2.1349148402630194
9704,1.4609486611780798
9705,2.353062724520293
9706,1.1200053143924804
9707,1.0444444444444445
9708,1.0329192522599404
9709,1.0863104647486563
9710,1.229509536660021
9711,1.3287128712871288
9712,1.5010169383249066
9713,7.307160590897243
9714,1.028562105663799
9715,3.2423028183537244
9716,1.1126924765324102
9717,1.0073422357628938
9718,1.2786510151030903
9719,1.6978915270655177
9720,96.77777777777777
9721,25.278180416345414
9722,1.1739263932115394
9723,1.1795836053743858
9724,61.08414035087719
9725,7.7131639537839565
9726,3.6
9727,3.26723788465082
9728,4.998707374203679
9729,19.895652173913042
9730,1.5082194239991793
9731,1.1906106793315991
9732,1.2337368084201872
9733,2.8196221075284225
9734,1.5382645532040486
9735,1.4323602146947843
9736,1.0153660388796366
9737,5.765936580581889
9738,6.259563420578574
9739,1.0408301042330308
9740,1.0091222592991136
9741,3.6
9742,612.5151515151515
9743,4738.5
9744,3.611111111111111
9745,286.2524429967427
9746,1.0153471263202793
9747,26.117163856463467
9748,5.628252788104089
9749,2.2175925925925926
9750,1.2501852133963005
9751,1.1048461396720104
9752,1.054809386627873
9753,2.494129526600273
9754,5.557177975834543
9755,1.1692648549775144
9756,1.0259310708139053
9757,17.571976266544958
9758,1.4006075815612204
9759,3.292401597773888
9760,1.0050288746524347
9761,592.3195025414975
9762,2.0497731929071237
9763,1.0828914673071124
9764,1.1732784099403835
9765,3.20410253733583
9766,13.0
9767,10.576953278366705
9768,4.1252323969181806
9769,89.375
9770,1.387168794076711
9771,5.384128574030231
9772,5.184491978609626
9773,3.2512042093636864
9774,2.59375
9775,1.293219799245248
9776,1.0054262458946166
9777,6.523444976076555
9778,6.582399029635457
9779,1.7631047028702331
9780,3.685308040050208
9781,1.1379545979841426
9782,3.407927140932113
9783,1.2920758449977785
9784,1.2511600632915993
9785,1.2043061805870938
9786,30.103549160671463
9787,2.092454846147161
9788,1.896919899961735
9789,6.995419847328244
9790,6.970041571185758
9791,1.420593042260098
9792,1.0792628719376351
9793,17.25
9794,2.496601492864565
9795,4.379308271968054
9796,1.1548604422954714
9797,1.2386944020892732
9798,11.398414493221834
9799,1.7184002658524542
9800,2.005095332018409
9801,1.4294223755846605
9802,138.51870324189525
9803,3.69
9804,8.477254724454001
9805,1.8090447205593843
9806,1.057513679025231
9807,2.2783777015241453
9808,3.2490046130505434
9809,2.218315540269062
9810,1.0676042019654355
9811,3.1186543294831317
9812,12.957811470006591
9813,1.3948605179481397
9814,1.909874317313923
9815,1.1395531025578005
9816,3.5373961218836567
9817,1.253964468820794
9818,17.04974608767748
9819,408.0
9820,1.0745959068920632
9821,6.029195690072267
9822,1.8431747599854966
9823,3.4744744744744747
9824,1.0388123703523764
9825,1.2683019460354055
9826,1.283517923777235
9827,1.1338811910377358
9828,1.6629141777709706
9829,1.1245965733227248
9830,2.9825110044138747
9831,1.0806520920928746
9832,8.428571428571429
9833,1.2601736710982574
9834,3.307255476524203
9835,1.5069871650270885
9836,1.153347759739647
9837,1.0952616529596377
9838,1.0
9839,1.0976111854991752
9840,7.747531247842
9841,1.3977656892232608
9842,6.930698160750098
9843,1.793845962923592
9844,5.810184132757445
9845,12.0
9846,1.1233627349602497
9847,1.6740843681355628
9848,1.4191811640240881
9849,1.1603309459947877
9850,2.210526315789474
9851,5.5888998035363455
9852,8.654266958424508
9853,3.021298542624308
9854,1.9263313095064227
9855,4.872700693078679
9856,9.709125866923024
9857,1.8341225731731554
9858,8.395073616354585
9859,1.0006524629804034
9860,1.9769823930815869
9861,2.0149815034622613
9862,5.169936214161396
9863,2.384033715579002
9864,2.0
9865,1.1720722500498992
9866,1.2774064196758177
9867,5.80091438225476
9868,3.3923149447515715
9869,278.52689565780946
9870,1.1070180155955902
9871,4.5421592625384095
9872,2.0322885493778546
9873,1.0469569689264373
9874,1.1613158072901573
9875,26.857142857142858
9876,1.673955788484341
9877,1.4866870290352099
9878,11.137808767895557
9879,33.35960591133005
9880,3.2067398266767144
9881,22.790552147239264
9882,1.4914659601858806
9883,1.081897387164457
9884,2.5833333333333335
9885,5.936304291325974
9886,3.2084752057637216
9887,1.8210571445407189
9888,1.0267078759638395
9889,1.35888265381104
9890,3.824597562162309
9891,2.3661971830985915
9892,1.1183587438920697
9893,1.332395361639927
9894,3.492085342631924
9895,1.7725067315321879
9896,2.239094604988463
9897,1.1128361201752839
9898,1.7525135485283652
9899,6.476550280337849
9900,1.6238512949039265
9901,1.3335004335089966
9902,7.24375
9903,2.6791698439479545
9904,1.670036659705453
9905,5.008567250859814
9906,7.475694444444445
9907,1.0946756649573188
9908,1.6384615384615384
9909,1.2430871593806114
9910,1.4832606884955593
9911,16.045496344659526
9912,5.0656772270319985
9913,48.0
9914,1.4748003578647404
9915,1.0814921721218613
9916,35.369127516778526
9917,1546.5066666666667
9918,1.1042371446060788
9919,3.4994233620736996
9920,1.0122387178673082
9921,1.289631190754893
9922,5.736713597158802
9923,1.9266945426652449
9924,1.1602784244128426
9925,9.714052329953583
9926,17.03571940898006
9927,1.3709441910653006
9928,1.5975414059624586
9929,1.1118706725683318
9930,2.9102247073591756
9931,5.568411662074573
9932,1.052618391857156
9933,2.004359177731166
9934,8976.0
9935,2.667603305785124
9936,103.27521274149034
9937,2.339062253554449
9938,1.1323639502034384
9939,3.348936170212766
9940,1.0107572876243092
9941,1.0863098648141725
9942,1.174356398890757
9943,18.16746370623399
9944,4.257380131620182
9945,5.18227006056517
9946,1.241184080131424
9947,1.2779456620741214
9948,1.921875
9949,1.2040341430722843
9950,3.169349667912116
9951,17.666666666666668
9952,6.5625
9953,1.0211240096902465
9954,1.004084950133392
9955,1.2525032585876656
9956,1.4815157087914395
9957,7.45930045994224
9958,7.473242392444911
9959,1.55
9960,1.9565217391304348
9961,2.4351727007681894
9962,1126.75
9963,1.1372549019607843
9964,18.571428571428573
9965,1.2946740777727497
9966,4.429133858267717
9967,1.2241721133481243
9968,1.851288064255419
9969,1.1877773933303628
9970,1.4437979104587673
9971,3.212705080251315
9972,12.454545454545455
9973,28.084745762711865
9974,1.079489189140444
9975,2.6266669006176304
9976,1.0684921392889797
9977,1.2962962962962963
9978,1.2615945328878226
9979,1.8843214498356538
9980,1188.8181818181818
9981,1.3529411764705883
9982,1.2297345354426161
9983,101.687374749499
9984,1.2733924071213722
9985,2.494120100172131
9986,6.023967311351829
9987,125584.14285714286
9988,4.987330159264337
9989,2.773266885251846
9990,5.742183815849203
9991,1.2494070470322611
9992,57.857142857142854
9993,1.2492811180946375
9994,3.0468203600569876
9995,1.1036991333424628
9996,1.4160228993291557
9997,3.342982119421721
9998,3.4796619426797366
9999,5.730469569162162
10000,4.338511239654658
10001,1.1827791986359761
10002,1.1990929153827095
10003,1.022727380767243
10004,1.4649322998006298
10005,1.318428233438291
10006,1.017665455788074
10007,2.909074540871444
10008,13.901879091014836
10009,1.2134730230642503
10010,4060.6666666666665
10011,16721.333333333332
10012,2.800376144315102
10013,1.2714774110701599
10014,62.60176991150443
10015,17.470644277718232
10016,1.2335206869019009
10017,1.4084972138677683
10018,1.0758332858428186
10019,2.761238508940297
10020,1.3010838109288998
10021,1.1567630199747225
10022,1.3378971123607857
10023,3.93348623853211
10024,1.0591186718516878
10025,24.923076923076923
10026,1.083637004188259
10027,2.0836711409094932
10028,62.333333333333336
10029,60.669280812761784
10030,1.129812181932691
10031,1.1977450894036819
10032,1.1206492846184037
10033,1.0242427135472785
10034,8.527381631488876
10035,1.285072368807887
10036,16.060436769933975
10037,1.3650793650793651
10038,1.0811735537190084
10039,1.0291452100702958
10040,235.77659574468086
10041,8.578770508005535
10042,1.2214726468962978
10043,3.0434782608695654
10044,11.485333333333333
10045,1.0569740193581254
10046,1.0689159129704788
10047,1.096155270760797
10048,1.5961538461538463
10049,1.046860966357354
10050,2.923134542422444
10051,12.80566037735849
10052,1.9146123851695196
10053,1.5347848892322342
10054,1.0190925050429358
10055,1.1336270864763471
10056,11.083413231064238
10057,1.0673854447439353
10058,4.227586206896552
10059,1.4181818181818182
10060,3.8446601941747574
10061,1.2904269200859375
10062,3.514058355437666
10063,1.6219519357897247
10064,2.449441047879714
10065,8.240512065254332
10066,1.0216588437826464
10067,1.0071870853604599
10068,1.2568807339449541
10069,1.654112653830675
10070,8.184782608695652
10071,6.324822712901966
10072,1.1312653607907686
10073,1.0634045571636572
10074,1.0777455714673208
10075,5.177450456143762
10076,136.71689497716895
10077,1.8928571428571428
10078,2.052616092445966
10079,1.0242379200896592
10080,1.3296127168689327
10081,1.1469443726587183
10082,1.7026427168166096
10083,3.1768942237940507
10084,1.52
10085,1.874622093238837
10086,1.8344283837056505
10087,4.707878991495197
10088,4.595309197060699
10089,1.585394207298029
10090,1.0768262404012825
10091,1.132654118012583
10092,993.0
10093,1.434191642043056
10094,1.035606501468379
10095,3.371252513541806
10096,1.026114414664927
10097,1.0633825944170772
10098,1.7088337099670246
10099,4.395779621390122
10100,1.3021606531577814
10101,1.6717506668467004
10102,1.3886328753244672
10103,37.0
10104,1.470994609802638
10105,26.0
10106,2.106145251396648
10107,1.719791447655288
10108,2.8095660350409446
10109,1.1146986427814434
10110,127.89655172413794
10111,1.2149164548391935
10112,1.9541536150953596
10113,1.098711389659985
10114,4.5642383983932335
10115,279.3694779116466
10116,1.8663951134500238
10117,1.396070470219096
10118,9.038469860941438
10119,1.2755712796130048
10120,1.2810488323504723
10121,1.0728207324908974
10122,1.4083348755172027
10123,8.984742503767604
10124,1.0472051320551978
10125,1.0943229123701537
10126,2.0725274618003113
10127,1.036937011079221
10128,2.301875354692256
10129,13.571428571428571
10130,1.007527390584195
10131,11.264705882352942
10132,8.87057412009783
10133,1.266724660455719
10134,3.4239358607432426
10135,1.137714667226262
10136,2.002095560680818
10137,1.4074330396008494
10138,2.444175185124605
10139,1.0927359124969778
10140,1.5100946373235613
10141,1.1181639767658562
10142,1.1821945210107578
10143,1.0865652923060285
10144,1.7823529411764707
10145,1289.8
10146,1.8113860193602556
10147,16.649193548387096
10148,5.182298261326086
10149,1.0335861105164035
10150,15.166666666666666
10151,1.1018329938900204
10152,1.2632062000440463
10153,1.1856997530817028
10154,1.0185501428294625
10155,3.7542372881355934
10156,1.000634411539241
10157,46.622170179547226
10158,1.081124305864133
10159,441.0
10160,1.090609323880467
10161,1.5941364119702264
10162,1.04354574650863
10163,4.648119155538065
10164,2.620189256849578
10165,1.2619274596546421
10166,2.3366845685198276
10167,1.2834538328324046
10168,4.333333333333333
10169,4.328571428571428
10170,58.666666666666664
10171,1.2660981487362464
10172,2.4958677685950414
10173,7.118390621875112
10174,1.1569439406213806
10175,1.5429656289628582
10176,1.5444479133845255
10177,1.6524767979422295
10178,1.0347429965451214
10179,13.773240161675705
10180,21.693548387096776
10181,2.928529037727851
10182,3.541317365269461
10183,3.093435296803252
10184,3.311838097702751
10185,5.390652008573602
10186,1.1740199010075811
10187,1.181334236633356
10188,3.0802710522517818
10189,1.089038617832892
10190,1.4621755642018168
10191,2.1568000732159844
10192,7.927539942646456
10193,3.805851441556597
10194,1.24351065312436
10195,11.23913043478261
10196,5.855106400596174
10197,7.328640499925337
10198,12.974358974358974
10199,1.3648730744196138
10200,3.9228239511308796
10201,1.8317897429664485
10202,2.6538461538461537
10203,3.2362355583536098
10204,1.2825535837750635
10205,1.2878987658473033
10206,2.446455677393299
10207,4.294117647058823
10208,1.1830124958217056
10209,1.0708421508440367
10210,52.45454545454545
10211,1.1406426618154584
10212,1.2857142857142858
10213,1.940675287901197
10214,73.33129459734964
10215,5.226498666896018
10216,1.7443460985424186
10217,1.2420503733481438
10218,45.556257175660164
10219,9.968212045465265
10220,2.0678833741375473
10221,3.8320186970493717
10222,1.0581771049924846
10223,1.329452346163094
10224,1.181935685522486
10225,1.2533613730411777
10226,1.6419975932611313
10227,1.3762376237623761
10228,1.173913043478261
10229,1.0960706094073698
10230,3.5769055698277716
10231,1.0379463924770633
10232,2.6176342001216546
10233,1.0473799624584548
10234,64.73333333333333
10235,1.9878673403742466
10236,6.620094323732525
10237,19.591921591921594
10238,1.1812487347138885
10239,3.7777557399843396
10240,3.3936524363023493
10241,1.1220029381876242
10242,13.133333333333333
10243,1.7393149490384345
10244,1.4473153211323877
10245,1.2727295122351783
10246,1.3392784874206038
10247,2.868624641833811
10248,2.517878726833199
10249,82.0
10250,2.509097150703742
10251,1.7577787940988938
10252,1.1453659143313657
10253,1.238027688691332
10254,1.6864102591539718
10255,2.7009707304050483
10256,3.6
10257,4.565217391304348
10258,1.2632385880319688
10259,2.2232168333322275
10260,1.042443536652598
10261,2.0004330410306377
10262,1.0873389147815082
10263,1.0085892140502821
10264,1.975497064721088
10265,1.9459555991315918
10266,10.147432737920694
10267,1.206599116125122
10268,5.2435064935064934
10269,1.3046675137493604
10270,1.1084794897288643
10271,1.0156676950198325
10272,1.2064622075449567
10273,16.12577146063213
10274,1.2051209176730229
10275,2.526254553634472
10276,1.0171799893181415
10277,1.093728832270877
10278,3.303295565201604
10279,1.3246779799631978
10280,22.0
10281,6.663917525773196
10282,3.9370116259533363
10283,1.2009445470457412
10284,1.0219638648327967
10285,13.5
10286,3.44083348139192
10287,17.724702255849795
10288,17.833333333333332
10289,4.4624330451239755
10290,148.37256493506493
10291,1.0972043516294687
10292,2.0619130117625604
10293,1.6141942238137355
10294,2.17824377457405
10295,3.8828828828828827
10296,4.4992012779552715
10297,5.617647058823529
10298,14.676799097728347
10299,1.0453611805418632
10300,10.3052497060778
10301,60.833333333333336
10302,4.6152507591408884
10303,4.910518053375196
10304,2.254741900579212
10305,2.1857142857142855
10306,1.1329501915708813
10307,1.9090909090909092
10308,1.4590645108650646
10309,1.2472284419201574
10310,1.0552743756105412
10311,2.3333333333333335
10312,1.1137161926438721
10313,1.0967294042480975
10314,1.187853492447023
10315,1.400572955195469
10316,2.6167953237249564
10317,3.3710959744994935
10318,2.384366542720697
10319,1.4359312148235104
10320,3.0538366010082707
10321,7.046509032943677
10322,2.1980726773673847
10323,20.324801412180054
10324,18.28128112788292
10325,1.002725490086848
10326,19.489655172413794
10327,1.718321554556144
10328,1.2163448823062681
10329,1.5405732184984295
10330,1.5934532022339285
10331,1.5594170403587444
10332,5.175800087680842
10333,3.8421796337696468
10334,2.9390911547860257
10335,2.253013917868868
10336,1.1251742653774446
10337,84.0
10338,8.984684462234236
10339,1.5405021448037175
10340,5.0
10341,19.463616020306894
10342,1.0851924454005692
10343,1.3114401969858374
10344,12.809450298345315
10345,9.448737695037835
10346,1.067919879041173
10347,1.284256093770812
10348,1.160710495752295
10349,13.742586002372478
10350,12.915298193467745
10351,4.126930740416036
10352,4.791062982655193
10353,1.5536813960720077
10354,2.54825965533683
10355,3.3376443044784625
10356,14.61182412358883
10357,2.973725605005781
10358,2.372342162947942
10359,1.081251302047852
10360,1.349932274125055
10361,6.811011624623494
10362,1.0499917711727724
10363,4.293024589334503
10364,1.248131552743631
10365,1.0964480892856416
10366,10.94486215538847
10367,62.84418389385992
10368,1.0375116388703058
10369,19.72222222222222
10370,1.1378227163022014
10371,1.4758103068237833
10372,18.62135922330097
10373,2.485841128125648
10374,1.042042748213821
10375,1.0358583962030732
10376,12.904969997391078
10377,1.1850773059376736
10378,1.0549463454549588
10379,1.3663751394763552
10380,5.099917923252423
10381,6.487928843710292
10382,1.205298277572844
10383,1.8896068587351258
10384,12.236913357400722
10385,1.200211072820123
10386,1.446712044825419
10387,1.9753016409075286
10388,2.509307763190612
10389,1.61141723605907
10390,1.8918918918918919
10391,1.2037152060552658
10392,4.237429428369795
10393,1.3730311179408374
10394,4.353120243531203
10395,1.2065183606411793
10396,76.125
10397,1.4298343949044585
10398,1.08612352762032
10399,2.500473036896878
10400,1.9237706767318454
10401,1.9882951342076234
10402,3.583968527169904
10403,9.167354969415982
10404,22.19975577490587
10405,3.097975671984125
10406,1.1665702368780353
10407,2.9771330846199997
10408,4.115157937503794
10409,2.2399833458095078
