,error
462,284.09090909090907
463,1.7450785286581694
464,2.7543775755383866
465,2.1621791573772366
466,1.2947321478807154
467,90.6923076923077
468,12.810463320057586
469,1.1510798191342475
470,1.9715998379255155
471,4.1102927017138455
472,2.5282428606382608
473,14.974818545400682
474,4.730164786943511
475,2.6113129970849234
476,3.8187031133571256
477,1.046345357305565
478,3.302541059020277
479,2.0855821125674634
480,1.2505981042024783
481,11.451612903225806
482,3.014791982900158
483,17.2274903122863
484,2.1262405716554187
485,2.101503759398496
486,1.0957386621945182
487,2.297142749627223
488,126.0
489,1.583656369232177
490,3.188394048593697
491,10.043197936814957
492,10.072754854368933
493,1.4378273821011482
494,1.3500042589956072
495,1.523659305993691
496,4.541004120908758
497,16.109050548027565
498,3.860652662602907
499,1.6960858620372603
500,1.7466666666666666
501,1.1591871009463874
502,1.7506456978269394
503,2.7865202707767165
504,27.22222222222222
505,57.85507246376812
506,5.272832634308849
507,1.4994368149720574
508,1.2554078960131922
509,5.125940744974755
510,1.3462249692855244
511,2.894578313253012
512,1.75
513,1.0981080182937464
514,1.427939937275491
515,104.66666666666667
516,3.054525297319089
517,2.1399686520376178
518,1.4157779181529593
519,2.9174311926605503
520,68.72592592592592
521,17.48296441791947
522,1.2477569106075659
523,1.0126170451623424
524,1.771712158808933
525,5.408431098220674
526,1.0594550198086772
527,1.6389347409576047
528,2.3575721675599577
529,3.1490351527539424
530,141.76808510638298
531,1.006718178873826
532,2.0578150907440333
533,2.221590909090909
534,6.437787616536479
535,1.1032660980252071
536,6.288369274279077
537,307.9189189189189
538,1.5795366377975544
539,1.1693733305737042
540,3.8806130891576958
541,18.484148761028326
542,1.3973841586404443
543,1.106868402743188
544,1.0548984923799436
545,1.325944585259408
546,6.590173443461353
547,1.294728345580049
548,1.2507792387652983
549,1.65625
550,12.71088634331256
551,1081.5555555555557
552,2.7735849056603774
553,1.7520732452243954
554,1.0511366769984227
555,11.0
556,4.898936428536739
557,1.4852941176470589
558,1.051660505097912
559,2.6834615282132357
560,1.0307638483965014
561,2.3333333333333335
562,2.8709393600358024
563,4.25038488453464
564,1.0722732966729656
565,3.3988471101848425
566,1.764942334022449
567,1.1101293276568398
568,1.2041696081229254
569,1.6596151453500088
570,3.294785962486583
571,4.397085896571136
572,2.6416658724864197
573,2.2119616517433416
574,1.111424980400453
575,1.24287404583671
576,1.9871684820250122
577,1.361825553796673
578,340.94871794871796
579,11.839414104329203
580,1.117353431076942
581,2.1850832404743294
582,1.1169104667974128
583,1.1087400208442806
584,9.418751856422586
585,1.9131346981269541
586,4.485320818060361
587,1.292545202197844
588,1.507272037771108
589,13.341436464088398
590,1.4294914501443483
591,1.1661853563524087
592,4.19415527439634
593,22.41065393861269
594,1.6985766723694187
595,5.110367456315334
596,1.1162510124122342
597,1.2133275917404929
598,1.7380944161758987
599,2.529333324826297
600,32.76923076923077
601,2.308045799958924
602,9.485687903970453
603,1.0970545348498104
604,3.553956834532374
605,4.712345679012346
606,2.583899100418889
607,288.83673469387753
608,2.754063995570146
609,1.1686365367826073
610,1.2777647523502804
611,1.1197672344132061
612,1.1204840246624577
613,6.5
614,1.9053898582333697
615,5.138888888888889
616,1.9118576190126553
617,2.069642076762926
618,9.158167036215817
619,2.0455960292756794
620,1.7262257696693273
621,1.4947596553530325
622,24.735649546827794
623,1.566765063523283
624,1.5593219563136587
625,57.7713987473904
626,3.071762119968368
627,49.05882352941177
628,1.0537968768338857
629,25.15587914555135
630,1.070415996836395
631,1.1390258786303538
632,41.59090909090909
633,23.937255355662252
634,1.1703319120535969
635,4.25
636,1.316884888083717
637,14.667198723064645
638,1.408705049165194
639,4.90387160407511
640,14.193873870012608
641,20.0
642,1.0447057126873787
643,1.234083602318381
644,1.1150311484378517
645,6.581818181818182
646,13.638164414838233
647,1.1943285882399923
648,1.1454545454545455
649,9.524894126911834
650,5.814153345593436
651,1.735031847133758
652,1.1342929508523294
653,42.5010752688172
654,4.164503265329712
655,1.5271097509012876
656,1.2500180922809714
657,8.733333333333333
658,5.687777447458191
659,6.029848045781789
660,1.0949427607578712
661,9.765810027714789
662,1.0349376436229827
663,1.748081841432225
664,1.3100082481232889
665,1.3800619590736702
666,1.2606814560424484
667,1.1210296242096771
668,1.2813047292067123
669,1.1219042896883133
670,1.207579026769112
671,4.225225225225225
672,1.0671125827246486
673,6.237195057006322
674,1.8552548787812342
675,1.1636677690179134
676,1.0469312832843893
677,2.556794925057199
678,1.0543751488248283
679,1.09721662855698
680,1.0902060030008565
681,9.148448454550996
682,2.691937919588523
683,3.9997721057429354
684,1.6181818181818182
685,1.510431654676259
686,1.305185704392953
687,1.4737734756349796
688,5.4871924771182226
689,1.603267872667052
690,1.1925528669402585
691,2.5215686274509803
692,1.1418104281703343
693,2.5428255833310214
694,1.5222619434514137
695,1.1445053771098925
696,1.3281815285274585
697,2.86311878702681
698,11.832853025936599
699,1.7462813097820935
700,36.30337078651685
701,1.0559298912818817
702,1.2018548626457148
703,17121.833333333332
704,3.041436464088398
705,5.355985242746549
706,5.0
707,3.554838709677419
708,3.4799536702542158
709,1.38106996535117
710,21.714285714285715
711,7.4456779224600895
712,3.5861244920882616
713,3.1668311408195944
714,32.06955530216648
715,1.3978523232796236
716,15.285714285714286
717,281.39863148169536
718,2.108277900960828
719,3.5969464938208393
720,123.86095128500192
721,1.0792232321838846
722,1.2380898059893193
723,7.798358050847457
724,1.1801544707549023
725,1.243873726137514
726,2.3393641091859863
727,4.264560914252102
728,1.2557013241785189
729,1.133709617773248
730,1.2751562424239655
731,2.103734439834025
732,1.0293056464686503
733,1.0120133566475469
734,2.1043476917301494
735,1.1820091673032849
736,3.8524945770065075
737,1.283849148522953
738,1531.1121495327102
739,1.232337502811876
740,1.0465267122703832
741,1.0902082722392932
742,1.1912475797601025
743,1.1360916124832023
744,554.9833468724614
745,12.273504273504274
746,1.1726179181951537
747,21.6
748,2.1140917979983893
749,24.00819558271982
750,2.6673884838185042
751,2.2453092643682724
752,25.057142857142857
753,1.574436341273914
754,1.9795918367346939
755,2.1770349121137906
756,4.0
757,1.9800046528860817
758,2.446513735314087
759,1.5352231179917086
760,2.6136110524958385
761,1.6647784152412823
762,2.2578264906870538
763,69.99456069642181
764,2.225862018193135
765,1.2025510204081633
766,15.649626651349799
767,1.037045478780612
768,2.196865335957267
769,2.0
770,3.1755277447080346
771,12.293733681462141
772,1.1638295901933724
773,1.75
774,1.2656046488327823
775,1.4822971177877688
776,3.1951370712219314
777,33.0
778,1.5644944833167713
779,1.07422839537848
780,2.5309509156887295
781,172.31884057971016
782,4.032258064516129
783,1.111393495633497
784,3.035418593633677
785,1.4642857142857142
786,68.0
787,107.31544715447154
788,5.471544715447155
789,228.33330391031865
790,5.471129728422098
791,1.0577721918498546
792,1.5001723350192775
793,1.093375428167699
794,1.1140416815684235
795,1.2244888170134693
796,7.227090058633639
797,4.303515689173649
798,5.967467831998058
799,1.2138761758790555
800,8.0
801,1.7789776817854572
802,3.514390756302521
803,15.758843168178933
804,1.2644498674147804
805,1.009416195856874
806,1.117383577784943
807,6.961437186783318
808,29.297018790984737
809,1.4985237379984686
810,13.835847558554983
811,1.1407234666573738
812,6.017031040856651
813,8.318620689655173
814,1.7822819569774029
815,10.33366463684935
816,23.765433381833297
817,3.7543841493771293
818,2.010374402709732
819,9.811375321336762
820,6.558346764001772
821,3.7494765923463773
822,3.6626268320180384
823,2.925113508809489
824,1.2867293279781375
825,2.962653810174858
826,1.045487965983155
827,43.17057835159434
828,3.3084017439683633
829,2.2259197725636835
830,1.6107869750531243
831,1.0384399291160193
832,1.3594734064661351
833,1.0955136032047872
834,175.41269639739724
835,124.1969696969697
836,449.0
837,2.575870900699899
838,1.0208899876390605
839,4.866666666666666
840,3.5357142857142856
841,2.9610512976709806
842,1.5541585529612778
843,1.0239425354942364
844,150.64795918367346
845,1.1895528125234414
846,1.0340620681338393
847,1.3454345291528103
848,8.248779339961175
849,1.934191029141776
850,2.1010881302433755
851,5.054571386370769
852,1.0899453902987473
853,1.1675163878694899
854,4.478815152806679
855,1.517405905040564
856,1.3008178776488082
857,3.1024937118849403
858,1.368074129866436
859,18.72527104057226
860,20.0
861,3.6704545454545454
862,180.08783783783784
863,66.03333333333333
864,1.0907756100876895
865,1.0714389082432187
866,2.433560315590502
867,1.2857142857142858
868,1.4816146503850753
869,8.07430765600532
870,1.283055794361481
871,1.276107079771129
872,2.5320803629293582
873,2.9130822885352465
874,1.2392539612205522
875,18.732462729689125
876,1.038437005444208
877,1.5530803388186127
878,2.309149523017496
879,1.1832666521586286
880,194.44827586206895
881,1.7154471544715446
882,7.7
883,2.1789686258383183
884,2.325030005714709
885,3.3698433535015506
886,1.2663723325974983
887,1.259037611803803
888,72.66666666666667
889,3.2152542372881356
890,1.409326442079925
891,1.0347505152662608
892,88.48427672955975
893,1.050661879731965
894,18.415792498922258
895,1.8910909760523946
896,2.6990952430878914
897,1.0560592637661022
898,6.444686384806145
899,2.306758782872235
900,1.108131729555184
901,1.1114293499858927
902,30.736234923964343
903,13.09822299775649
904,14.1
905,3.588901537117779
906,1.1433112350177812
907,3.4293015332197614
908,16.763048901329817
909,2.4974929479092434
910,1.0236390920539642
911,92.84332129963899
912,1.6315389378306635
913,1.3471703815640348
914,1.1524602751348472
915,10.482051282051282
916,2.706398003977705
917,1.2503180490601875
918,2.0478503256016274
919,1.1250457862556704
920,1.2051205384061061
921,2.889029194819739
922,1.5407639453992572
923,71.0
924,2.7838462367112946
925,2.1490401660000193
926,6.99056285703127
927,1.4610991527364323
928,1.1479889098726244
929,2.2439862542955327
930,1.6292376454162902
931,2.9444444444444446
932,1.0782894675900525
933,3.5344264700487877
934,1.3067708758377694
935,5.597137619880736
936,4.277287209831589
937,2.1426751416149568
938,2.1738749317764583
939,14.0
940,3.41320441401425
941,2.4082442401784876
942,5911.5
943,1.2566114627200031
944,3.326721120186698
945,2239.8630136986303
946,2.8900951325944493
